127.0.0.1 - - [22/Oct/2022:17:45:26 +0700] "GET /debug/default/toolbar?tag=6353c9c610e1a HTTP/1.1" 200 3453 "http://127.0.0.1/signup" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Oct/2022:17:45:26 +0700] "GET /app/app_src_views_SignUpView_vue.js HTTP/1.1" 200 61462 "http://127.0.0.1/signup" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Oct/2022:17:45:26 +0700] "GET /assets/f5eaced4/css/bootstrap.css.map HTTP/1.1" 200 608416 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Oct/2022:17:47:08 +0700] "GET /signup HTTP/1.1" 404 7548 "http://127.0.0.1/signin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Oct/2022:17:47:08 +0700] "GET /app.js HTTP/1.1" 304 0 "http://127.0.0.1/signup" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Oct/2022:17:47:08 +0700] "GET /debug/default/toolbar?tag=6353ca2c7395a HTTP/1.1" 200 3453 "http://127.0.0.1/signup" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Oct/2022:17:47:08 +0700] "GET /app/app_src_views_SignUpView_vue.js HTTP/1.1" 200 61408 "http://127.0.0.1/signup" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Oct/2022:17:47:08 +0700] "GET /assets/f5eaced4/css/bootstrap.css.map HTTP/1.1" 200 608416 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Oct/2022:17:47:27 +0700] "POST /api/upload/save HTTP/1.1" 200 228 "http://127.0.0.1/signup" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Oct/2022:17:48:43 +0700] "GET /signup HTTP/1.1" 404 7550 "http://127.0.0.1/signin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Oct/2022:17:48:43 +0700] "GET /app.js HTTP/1.1" 304 0 "http://127.0.0.1/signup" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Oct/2022:17:48:43 +0700] "GET /debug/default/toolbar?tag=6353ca8b74c3e HTTP/1.1" 200 3444 "http://127.0.0.1/signup" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Oct/2022:17:48:43 +0700] "GET /assets/f5eaced4/css/bootstrap.css.map HTTP/1.1" 200 608416 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Oct/2022:17:48:43 +0700] "GET /app/app_src_views_SignUpView_vue.js HTTP/1.1" 304 0 "http://127.0.0.1/signup" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Oct/2022:17:49:21 +0700] "GET /signup HTTP/1.1" 404 7549 "http://127.0.0.1/signin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Oct/2022:17:49:21 +0700] "GET /debug/default/toolbar?tag=6353cab16f9ff HTTP/1.1" 200 3453 "http://127.0.0.1/signup" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
127.0.0.1 - - [22/Oct/2022:17:49:21 +0700] "GET /assets/f5eaced4/css/bootstrap.css.map HTTP/1.1" 200 608416 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
